paraphrase,id1,id2,sentence1,sentence2,text,is_paraphrase
0,110731,110648,"But Chauncey Billups demonstrated he's also capable of big games, scoring 77 points over the final two games against the Magic.",Billups scored 77 points in the final two games of the first-round series against the Magic.,"But Chauncey Billups demonstrated he's also capable of big games, scoring 77 points over the final two games against the Magic. Billups scored 77 points in the final two games of the first-round series against the Magic.",false
1,348914,348494,"About 700 MONUC troops are based in Bunia, but the force has neither the mandate nor the manpower to stop the fighting.","The United Nations has about 700 troops on the ground, but they have neither the mandate nor the manpower to stop the fighting.","About 700 MONUC troops are based in Bunia, but the force has neither the mandate nor the manpower to stop the fighting. The United Nations has about 700 troops on the ground, but they have neither the mandate nor the manpower to stop the fighting.",true
1,222638,222492,The company is in the early stages of testing the drug for rheumatoid arthritis.,The company is also testing its cancer drug Rituxan for use by rheumatoid arthritis patients.,The company is in the early stages of testing the drug for rheumatoid arthritis. The company is also testing its cancer drug Rituxan for use by rheumatoid arthritis patients.,true
0,2828900,2829044,"But that does not clear them of the obligation to do everything possible to protect civilians, and that is not what we're seeing.",But that does not clear them of the responsibility to do everything possible to minimize civilian harm.,"But that does not clear them of the obligation to do everything possible to protect civilians, and that is not what we're seeing. But that does not clear them of the responsibility to do everything possible to minimize civilian harm.",false
1,679580,679663,The winner of the Williams-Mauresmo match will play the winner of Justine Henin-Hardenne vs. Chanda Rubin.,The Williams-Mauresmo winner will play the winner of the match between Justine Henin-Hardenne and Chanda Rubin.,The winner of the Williams-Mauresmo match will play the winner of Justine Henin-Hardenne vs. Chanda Rubin. The Williams-Mauresmo winner will play the winner of the match between Justine Henin-Hardenne and Chanda Rubin.,true
1,2226559,2226541,"The high Saturday is expected to be about 92 degrees, and it will likely drop to 90 degrees Sunday and Monday.",The high today will be about 92 degrees and will drop to 90 degrees Sunday and Monday.,"The high Saturday is expected to be about 92 degrees, and it will likely drop to 90 degrees Sunday and Monday. The high today will be about 92 degrees and will drop to 90 degrees Sunday and Monday.",true
0,447053,446966,"There are an estimated 25,000 to 28,000 tribal fighters in the region, with thousands deployed in and around the town.","Bunia has about 750 U.N. troops, compared with an estimated 25,000 to 28,000 tribal fighters in the region, with thousands deployed in and around Bunia.","There are an estimated 25,000 to 28,000 tribal fighters in the region, with thousands deployed in and around the town. Bunia has about 750 U.N. troops, compared with an estimated 25,000 to 28,000 tribal fighters in the region, with thousands deployed in and around Bunia.",false
1,1712179,1712278,He found that men who had ejaculated more than five times a week in their 20s were a third less likely to develop aggressive prostate cancer later in life.,Those who ejaculated more than five times a week were a third less likely to develop serious prostate cancer in later life.,He found that men who had ejaculated more than five times a week in their 20s were a third less likely to develop aggressive prostate cancer later in life. Those who ejaculated more than five times a week were a third less likely to develop serious prostate cancer in later life.,true
0,3031856,3031886,The appeals court hearing comes at a sensitive time for Microsoft.,The appeals court has generally proved a favorable venue for Microsoft.,The appeals court hearing comes at a sensitive time for Microsoft. The appeals court has generally proved a favorable venue for Microsoft.,false
1,1703383,1703476,"Hoffa, 62, vanished on the afternoon of July 30, 1975, from a Bloomfield Township parking lot in Oakland County, about 25 miles north of Detroit.","Hoffa, 62, vanished on the afternoon of July 30, 1975, from a parking lot in a Detroit suburb in Oakland County.","Hoffa, 62, vanished on the afternoon of July 30, 1975, from a Bloomfield Township parking lot in Oakland County, about 25 miles north of Detroit. Hoffa, 62, vanished on the afternoon of July 30, 1975, from a parking lot in a Detroit suburb in Oakland County.",true
1,1443586,1443540,The findings appear in next Friday's Physical Review Letters.,The findings will be reported Friday in the journal Physical Review Letters.,The findings appear in next Friday's Physical Review Letters. The findings will be reported Friday in the journal Physical Review Letters.,true
